id,is_appartment,area,added_time,bedrooms,new_building,postcode,advertiser,foto_amount,subtype,energy_value,energy_label,province
tr23837,False,156.0,125116983,3.0,1,9700,Immo Nobels,7.0,Woning,65.0,a,Oost-Vlaanderen
tr4531,False,126.0,142412128,2.0,0,2950,Dewaele - Kapellen,21.0,Woning,555.0,f,Antwerpen
tr13559,False,130.0,140658381,3.0,0,3890,Immo Vesta,28.0,Eengezinswoning,834.0,f,Limburg
tr25151,True,85.0,134869680,2.0,1,8670,Portus,10.0,Appartement,30.0,a,West-Vlaanderen
tr5156,False,245.0,34277350,4.0,1,3220,Deveux & Vanerum,4.0,Hoekwoning,65.0,a,Vlaams-Brabant
tr2804,False,185.0,137260848,4.0,1,8480,Omhil-Immo,30.0,Woning,65.0,a,West-Vlaanderen
tr19873,True,100.0,138153761,2.0,0,9240,Woonhoek Vastgoed,19.0,Appartement,171.0,b,Oost-Vlaanderen
tr9134,True,98.0,138002956,3.0,0,8300,IMMO DEVA,14.0,Appartement,118.0,b,West-Vlaanderen
tr4047,True,113.0,125716092,2.0,0,7700,Max'Invest,11.0,Appartement,229.0,c,Henegouwen
tr12689,True,97.0,141806197,2.0,1,3620,SOM Vastgoed Hasselt,6.0,Penthouse,65.0,a,Limburg
tr72,True,140.0,142142712,2.0,1,3960,Immo Bongaerts,13.0,Duplex,65.0,a,Limburg
tr1406,False,129.0,138182111,3.0,0,2100,Heylen Vastgoed - Deurne,19.0,Eengezinswoning,912.0,f,Antwerpen
tr16547,True,89.0,141891309,2.0,0,2830,INVESTPRO,8.0,Appartement,166.0,d,Antwerpen
tr20238,True,119.0,136673769,2.0,0,9000,Immohali,18.0,Appartement,168.0,b,Oost-Vlaanderen
tr8735,True,32.0,141430095,0.0,0,1081,Espace Immo Brussels Centre,9.0,Studio,98.0,c,Hoofdstedelijk Gewest Brussel
tr9890,True,105.0,141027508,2.0,1,2540,Vastgoed Verhaegen,23.0,Appartement,23.0,a,Antwerpen
tr19180,False,162.0,141807861,3.0,0,4960,Antoine Immobilier Stavelot,36.0,Woning,94.0,b,Luik
tr8042,True,85.0,142195784,2.0,0,8430,Immo-S,16.0,Appartement,111.0,b,West-Vlaanderen
tr5233,False,184.0,132286758,3.0,1,1730,Era projects,11.0,Woning,65.0,a,Vlaams-Brabant
tr21455,False,161.0,142840787,3.0,0,3450,Hero Vastgoed,18.0,Woning,626.0,f,Vlaams-Brabant
tr9188,True,93.0,141966749,2.0,0,6000,CLUB IMMOBILIER,10.0,Appartement,301.0,d,Henegouwen
tr17737,False,83.0,142142376,2.0,0,9000,AGENCE ROSSEEL,18.0,Woning,293.0,c,Oost-Vlaanderen
tr1329,True,75.0,139377928,2.0,0,8550,YVIMAT,15.0,Appartement,180.0,b,West-Vlaanderen
tr20456,False,189.0,137649632,2.0,0,8020,Comfortimmo,12.0,Woning,199.0,b,West-Vlaanderen
tr21761,False,267.0,141189174,5.0,0,2500,Heylen Vastgoed - Lier,25.0,Eengezinswoning,336.0,d,Antwerpen
tr14662,True,98.0,137105891,2.0,0,8560,MARIBRIK,20.0,Appartement,450.0,e,West-Vlaanderen
tr19515,False,180.0,136076323,3.0,0,3631,Immo Verslegers,20.0,Woning,339.0,d,Limburg
tr4467,False,140.0,137208349,3.0,0,8600,Immo Eecke,19.0,Woning,1150.0,f,West-Vlaanderen
tr26679,False,289.0,142208253,4.0,0,9100,Vastgoed Bulteel,26.0,Woning,249.0,c,Oost-Vlaanderen
tr23021,False,349.0,142816770,6.0,0,8930,ERA @t Home (Geluwe),17.0,Woning,177.0,b,West-Vlaanderen
tr11436,True,240.0,138156838,5.0,0,1030,Espace Immo Brussels Est,18.0,Triplex,334.0,f,Hoofdstedelijk Gewest Brussel
tr9433,False,280.0,138228903,3.0,0,3630,MDR Vastgoed Beheer BV,33.0,Uitzonderlijke woning,100.0,a,Limburg
tr17621,False,154.0,142761175,3.0,0,7080,Agence Leclercq sprl,22.0,Gemengd gebruik,488.0,f,Henegouwen
tr17710,False,64.0,138837680,1.0,1,9990,Solvas Maldegem,16.0,Woning,65.0,a,Oost-Vlaanderen
tr25000,True,60.65,141893227,1.0,1,1060,Latour & Petit Bxl Vente,7.0,Appartement,62.0,b,Hoofdstedelijk Gewest Brussel
tr25464,False,113.0,136423305,3.0,0,9190,Van Hoye Vastgoed,23.0,Woning,465.0,e,Oost-Vlaanderen
tr10179,False,168.0,130043873,3.0,0,1730,NB-Projects,5.0,Woning,339.0,d,Vlaams-Brabant
tr2954,False,132.0,141273098,2.0,0,1367,Unknown,15.0,Hoeve,617.0,f,Waals-Brabant
tr23667,False,130.0,141637167,2.0,0,1770,Immo Accenta Affligem,19.0,Eengezinswoning,422.0,e,Vlaams-Brabant
tr18994,True,104.0,142498692,2.0,0,1040,Rainbow Properties,15.0,Duplex,208.0,d,Hoofdstedelijk Gewest Brussel
tr17283,True,139.5,130942570,3.0,1,9050,Axel Lenaerts makelaars Gent,14.0,Appartement,65.0,a,Oost-Vlaanderen
tr6706,False,200.0,135415188,4.0,0,6687,ERA B-Lux (Marche-en-Famenne),23.0,Eengezinswoning,130.0,b,Luxemburg
tr23384,True,195.0,141005489,2.0,0,9170,Hestor,12.0,Appartement,150.0,b,Oost-Vlaanderen
tr25402,True,94.0,141779259,2.0,0,1150,Immobilière Schmidt,18.0,Appartement,167.0,d,Hoofdstedelijk Gewest Brussel
tr20685,False,150.0,134057064,3.0,1,3271,Lissens,22.0,Woning,65.0,a,Vlaams-Brabant
tr23625,True,92.76,136364039,2.0,1,5100,Latour & Petit Namur Neuf,17.0,Appartement,65.0,a,Namen
tr25069,True,99.0,131871074,3.0,1,9120,Brody,28.0,Appartement,65.0,a,Oost-Vlaanderen
tr3838,False,370.0,141437685,5.0,1,3500,Domo Vastgoed,28.0,Pastorijwoning,25.0,a,Limburg
tr14090,False,250.0,141465782,3.0,0,3680,Goyens Segers Vastgoed,26.0,Woning,300.0,c,Limburg
tr190,False,154.0,137139955,3.0,1,3530,Vastgoed C - verkoop,4.0,Woning,65.0,a,Limburg
tr15125,False,125.0,135975839,3.0,1,2480,Kolmont ,5.0,Woning,65.0,a,Antwerpen
tr16155,False,204.0,131859349,2.0,0,3300,LTC Vastgoedadvies BVBA,20.0,Woning,150.0,b,Vlaams-Brabant
tr10323,False,139.0,138766890,3.0,0,8500,Immotion,15.0,Woning,337.0,d,West-Vlaanderen
tr4540,True,115.0,141984105,2.0,0,8790,Office Waregem,14.0,Appartement,85.0,a,West-Vlaanderen
tr15215,True,152.0,141964266,2.0,0,8530,Immotion,25.0,Dakappartement,126.0,b,West-Vlaanderen
tr1825,False,154.0,142970324,3.0,0,8956, Hill Immo,20.0,Woning,260.0,c,West-Vlaanderen
tr20902,False,128.0,137318185,3.0,0,9340,Immo De Ras,24.0,Woning,721.0,f,Oost-Vlaanderen
tr5865,False,244.0,134636174,4.0,1,9190,.be build,36.0,Woning,65.0,a,Oost-Vlaanderen
tr17647,False,98.0,135415272,2.0,0,2270,Debaco,16.0,Woning,783.0,f,Antwerpen
tr24182,False,175.0,141201444,3.0,0,8510,INTER BUSINESS,26.0,Woning,138.0,b,West-Vlaanderen
tr10379,True,110.0,142137359,2.0,0,2600,Home4You,17.0,Appartement,354.0,d,Antwerpen
tr15711,True,72.0,142325973,2.0,0,8600,Jan Demulder,13.0,Appartement,113.0,b,West-Vlaanderen
tr6956,True,129.0,143103020,3.0,1,1000,Dewaele - Brussels South,7.0,Appartement,65.0,a,Hoofdstedelijk Gewest Brussel
tr11499,False,100.0,138429761,0.0,0,3840,Hillewaere Hasselt,4.0,Woning,1195.0,f,Limburg
tr3509,False,126.0,134586138,3.0,0,8972,Immo Francois - Poperinge,11.0,Woning,1067.0,f,West-Vlaanderen
tr16628,True,35.0,131610224,0.0,0,1020,Perception Immobilière,10.0,Studio met slaaphoek,632.0,g,Hoofdstedelijk Gewest Brussel
tr2733,False,134.0,134053103,3.0,0,9190,Van Hoye Vastgoed,20.0,Woning,409.0,e,Oost-Vlaanderen
tr11071,False,128.0,137120817,3.0,0,8000,Bricx Vastgoed Brugge,21.0,Woning,288.0,c,West-Vlaanderen
tr10700,False,195.72,133067990,3.0,0,9550,NB-Projects,5.0,Woning,339.0,d,Oost-Vlaanderen
tr26563,False,98.0,136607159,2.0,0,3200,Kurt GEYSELS,23.0,Rijwoning,584.0,f,Vlaams-Brabant
tr13094,False,181.0,135076058,4.0,0,9940,Vastgoed Unicum,22.0,Woning,99.0,a,Oost-Vlaanderen
tr12126,False,166.0,143108967,3.0,0,2620,Vastgoed de Zwaantjes,10.0,Uitzonderlijke woning,288.0,c,Antwerpen
tr14997,False,164.0,127292678,3.0,1,1400,Immo Dussart Nivelles,6.0,Woning,47.0,a,Waals-Brabant
tr24022,False,111.0,135902458,3.0,0,4040,Immo Ciccateri,18.0,Woning,474.0,f,Luik
tr20634,False,448.0,134631560,5.0,0,1742,Living Stone Dilbeek,34.0,Hoeve,341.0,d,Vlaams-Brabant
tr1743,False,156.0,138786685,3.0,1,7600,Agence Leclercq sprl,10.0,Woning,65.0,a,Henegouwen
tr1916,False,215.0,142077269,4.0,0,2590,Immo Marina Tremelo,29.0,Woning,157.0,b,Antwerpen
tr10822,False,202.0,138858492,5.0,1,2520,Danneels Kantoor Brugge,3.0,Woning,99.0,a,Antwerpen
tr5102,True,49.0,139461551,1.0,0,8660,ERA Servimo (De Panne),16.0,Appartement,119.0,b,West-Vlaanderen
tr8922,True,65.0,134201731,1.0,1,2320,ERA NOORD (Hoogstraten),22.0,Penthouse,65.0,a,Antwerpen
tr18951,True,86.0,141550752,2.0,0,4030,Sciara Immo,19.0,Appartement,502.0,f,Luik
tr21211,True,120.0,143095702,3.0,0,9940,EVERGEM - Verdegem Vastgoed,18.0,Appartement,80.0,a,Oost-Vlaanderen
tr11435,True,110.0,122192410,3.0,0,2490,Decimmo,2.0,Appartement,166.0,d,Antwerpen
tr22276,False,200.0,117768728,3.0,0,9032,Vastgoed De Vos,6.0,Woning,0.0,a,Oost-Vlaanderen
tr21278,False,292.0,133595074,4.0,0,2500,Immofluisteraar,23.0,Woning,582.0,f,Antwerpen
tr25391,False,215.0,139957776,2.0,0,2070,M3 Makelaars Zwijndrecht,37.0,Woning,348.0,d,Oost-Vlaanderen
tr2617,False,308.0,141345144,6.0,0,8370,i-Moov,7.0,Woning,391.0,d,West-Vlaanderen
tr6357,False,318.0,81598963,4.0,0,3690,Vastgoedservice Mol,15.0,Woning,234.0,c,Limburg
tr23554,True,194.78,118405284,3.0,1,1325,Immo Dussart Chaumont-Gistoux,30.0,Appartement,65.0,a,Waals-Brabant
tr16665,False,309.0,142747580,4.0,0,9220,Uw-Huis Bv,22.0,Woning,251.0,c,Oost-Vlaanderen
tr22199,True,100.0,143065957,0.0,0,8660,Century 21 - Tackoen,6.0,Appartement,412.0,e,West-Vlaanderen
tr2887,False,253.0,142587957,5.0,0,9420,Immotijl Aalst ,28.0,Villa,215.0,c,Oost-Vlaanderen
tr20050,False,200.0,137528537,4.0,1,3740,Optie M vastgoed,23.0,Woning,65.0,a,Limburg
tr14885,False,169.0,139123244,4.0,0,8740,Immostad,17.0,Villa,224.0,c,West-Vlaanderen
tr13504,False,154.0,111294889,3.0,1,9700,Woningbouw Speybroeck,4.0,Woning,65.0,a,Oost-Vlaanderen
tr3426,False,213.4,142144185,3.0,0,8790,NB-Projects,5.0,Woning,339.0,d,West-Vlaanderen
tr13000,False,407.0,142574296,6.0,0,2860,Heylen Vastgoed - Mechelen,27.0,Eengezinswoning,492.0,e,Antwerpen
tr3273,False,163.68,142749177,3.0,0,8460,NB-Projects,5.0,Woning,339.0,d,West-Vlaanderen
tr2762,True,50.0,141015557,1.0,0,2390,Heylen Vastgoed - Oostmalle,16.0,Appartement,177.0,b,Antwerpen
tr18339,True,130.0,141525513,4.0,0,9000,Axel Lenaerts makelaars Gent,15.0,Appartement,91.0,a,Oost-Vlaanderen
tr3584,False,175.0,133599864,3.0,0,1380,TRIOR Waterloo,14.0,Woning,214.0,c,Waals-Brabant
tr23644,False,106.0,132029556,3.0,0,9000,oximo,14.0,Woning,215.0,c,Oost-Vlaanderen
tr25335,True,300.0,138870722,5.0,0,5570,ERA B-Lux (Marche-en-Famenne),11.0,Appartement,685.0,g,Namen
tr18755,False,140.0,140833724,3.0,0,2491,Vast & Goed Makelaars,17.0,Woning,935.0,f,Antwerpen
tr26303,True,78.0,140053696,2.0,1,8500,Zabra Real Estate,8.0,Appartement,65.0,a,West-Vlaanderen
tr6768,False,217.0,142674439,4.0,0,2260,Heylen Vastgoed - Geel,22.0,Eengezinswoning,355.0,d,Antwerpen
tr11156,False,171.0,136783524,5.0,0,8370,Immo Francois - Blankenberge,17.0,Rijwoning,308.0,d,West-Vlaanderen
tr12937,True,44.0,136613841,1.0,0,2060,Heylen Vastgoed - Antwerpen 't Zand,8.0,Studio met slaaphoek,130.0,b,Antwerpen
tr21028,True,95.0,140944350,2.0,0,1140,Prestige Consultor Immobilier,12.0,Appartement,137.0,c,Hoofdstedelijk Gewest Brussel
tr4494,False,161.0,141455991,4.0,0,9870,Immo ELET ,21.0,Bungalow,666.0,f,Oost-Vlaanderen
tr11982,False,159.0,142413911,3.0,0,8930,ERA @t Home (Geluwe),16.0,Woning,836.0,f,West-Vlaanderen
tr4501,False,146.0,142675379,3.0,0,9190,Finehomes Vastgoed & Advies,20.0,Woning,317.0,d,Oost-Vlaanderen
tr19466,True,90.0,141265875,3.0,0,9032,EXCELLENT VASTGOED Deinze,7.0,Appartement,194.0,b,Oost-Vlaanderen
tr18421,False,348.0,134879312,5.0,0,9200,Immobiliën De Wolf-Doré,25.0,Woning,396.0,d,Oost-Vlaanderen
tr17755,False,200.0,142998268,4.0,0,2260,NOTAWEST,29.0,Woning,602.0,f,Antwerpen
tr24130,False,167.0,138859676,4.0,0,8520,Vastgoed Norman,18.0,Woning,339.0,d,West-Vlaanderen
tr24824,False,250.0,133682939,4.0,1,9630,Properties Makelaars,14.0,Woning,65.0,a,Oost-Vlaanderen
tr3938,True,73.0,122758709,1.0,1,9080,UrbanLink Group,14.0,Gelijkvloers app.,65.0,a,Oost-Vlaanderen
tr10262,False,161.0,143172031,4.0,0,9040,OC Vastgoed Gent,13.0,Woning,450.0,e,Oost-Vlaanderen
tr9678,True,48.0,138755962,1.0,0,8660,ERA Servimo (De Panne),27.0,Appartement,129.0,b,West-Vlaanderen
tr714,False,200.0,142206884,4.0,0,9140,Unknown,18.0,Gemengd gebruik,440.0,e,Oost-Vlaanderen
tr24410,True,140.0,138497028,2.0,0,8370,Immo Francois - Blankenberge,16.0,Appartement,98.0,a,West-Vlaanderen
tr727,True,107.0,140255973,3.0,1,1070,TRIOR Neuf,13.0,Appartement,45.0,a,Hoofdstedelijk Gewest Brussel
tr22770,True,91.0,141146209,1.0,0,6717,ERA B-Lux (Arlon),8.0,Gelijkvloers app.,187.0,c,Luxemburg
tr19412,False,163.0,138271399,4.0,0,2811,VMV Vastgoed,16.0,Woning,692.0,f,Antwerpen
tr11320,False,237.0,137303961,4.0,0,8750,Vastgoed Wanneyn Missiaen,27.0,Woning,112.0,b,West-Vlaanderen
tr19707,True,61.0,120701412,2.0,0,1800,Ring Consult,10.0,Appartement,161.0,b,Vlaams-Brabant
tr3594,True,85.0,138788215,2.0,0,9900,Dewaele - Eeklo,23.0,Appartement,143.0,b,Oost-Vlaanderen
tr13334,False,189.0,137905003,3.0,1,9500,B&V Invest,6.0,Woning,65.0,a,Oost-Vlaanderen
tr3444,True,90.0,142183929,2.0,0,2660,Chase Vastgoed,19.0,Appartement,78.0,a,Antwerpen
tr16345,False,199.0,136681469,3.0,0,3078,O'Ville Vastgoed,20.0,Woning,381.0,d,Vlaams-Brabant
tr10193,True,93.0,142846968,2.0,0,2800,Factum Vastgoed,19.0,Appartement,267.0,c,Antwerpen
tr4476,True,96.0,140920364,2.0,0,3500,GROUP I.N.C.,10.0,Penthouse,230.0,c,Limburg
tr10751,True,88.0,139959061,2.0,0,9150,M3 Makelaars Zwijndrecht,13.0,Appartement,409.0,e,Oost-Vlaanderen
tr6396,False,292.45,143088248,4.0,0,2320,Heylen Exclusief,42.0,Villa,203.0,c,Antwerpen
tr925,True,79.0,133344168,2.0,0,7500,Relay Immo,11.0,Appartement,452.0,f,Henegouwen
tr1398,True,30.0,141793220,0.0,0,8400,Agence Vanbeckevoort,9.0,Studio,124.0,b,West-Vlaanderen
tr4342,True,152.0,110504758,4.0,0,2400,Verlinden Vastgoedgroep BV,20.0,Appartement,451.0,e,Antwerpen
tr24230,False,382.0,137834263,6.0,0,9308,Horse Immo,44.0,Villa,212.0,c,Oost-Vlaanderen
tr5075,False,398.0,140931932,5.0,0,3700,Dewaele - Genk,19.0,Woning,319.0,d,Limburg
tr1474,True,93.51,131062711,3.0,1,3570,HET IMMOHUIS,6.0,Gelijkvloers app.,65.0,a,Limburg
tr18313,False,90.0,138722034,2.0,0,9190,Van Hoye Vastgoed,19.0,Woning,339.0,d,Oost-Vlaanderen
tr1753,True,60.0,139650101,1.0,0,8300,Alex Dewulf N.V.,21.0,Penthouse,200.0,b,West-Vlaanderen
tr10364,False,213.0,137218704,5.0,0,3650,NICOLE JANSSEN,21.0,Woning,801.0,f,Limburg
tr7609,False,230.0,142651140,2.0,0,9420,Vastgoedadvies De Rick ,31.0,Woning,817.0,f,Oost-Vlaanderen
tr24906,False,193.5,143018721,3.0,0,2880,Julimmo,20.0,Bel-étage,193.0,b,Antwerpen
tr19055,True,91.0,134262450,2.0,0,2600,Immo Kolum,13.0,Appartement,165.0,b,Antwerpen
tr583,False,318.0,138181861,6.0,0,2310,Albert Rijkevorsel,62.0,Woning,339.0,d,Antwerpen
tr7909,True,120.0,139473260,2.0,0,7100,Hainaut - Finance,47.0,Appartement,441.0,f,Henegouwen
tr3172,False,215.0,141270408,3.0,0,9890,Carlo Eggermont,24.0,Villa,109.0,b,Oost-Vlaanderen
tr9460,False,270.0,138185478,3.0,0,7730,AS - Mouscron,11.0,Villa,48.0,a,Henegouwen
tr24322,True,56.5,142673361,1.0,0,2550,Heylen Vastgoed - Mortsel,16.0,Serviceflat,92.0,a,Antwerpen
tr9645,False,212.0,141278261,3.0,0,3012,Immolight,25.0,Woning,260.0,c,Vlaams-Brabant
tr1735,False,184.0,133672681,3.0,0,9700,NB-Projects,3.0,Woning,339.0,d,Oost-Vlaanderen
tr20797,False,225.0,141823138,3.0,0,3570,ERA Nobis (Alken),21.0,Woning,627.0,f,Limburg
tr17002,True,70.0,139728717,1.0,0,8820,Immo Gryson TORHOUT,10.0,Appartement,244.0,c,West-Vlaanderen
tr16801,True,112.1,136700028,2.0,1,2350,Heylen Vastgoed - Turnhout,11.0,Appartement,65.0,a,Antwerpen
tr11765,False,140.0,141189805,3.0,0,2018,Heylen Vastgoed - Antwerpen 't Zand,17.0,Eengezinswoning,274.0,c,Antwerpen
tr5059,False,192.0,142743883,4.0,1,9000,Landbergh ,19.0,Woning,65.0,a,Oost-Vlaanderen
tr19721,True,80.0,143092879,2.0,0,8400,Immobiliën Brouckaert,15.0,Appartement,277.0,c,West-Vlaanderen
tr20545,False,159.77,130660044,5.0,0,7120,Team Construct,6.0,Woning,339.0,d,Henegouwen
tr6830,False,154.0,123811280,3.0,0,3800,Tatiana BUDO,22.0,Hoeve,817.0,f,Limburg
tr9525,False,180.0,138871903,3.0,0,6540,Team Construct,6.0,Woning,339.0,d,Henegouwen
tr4142,True,100.0,100305726,2.0,0,3545,BO & MIE bv,35.0,Appartement,635.0,f,Limburg
tr10248,True,73.0,142469099,1.0,1,8840,Image Immo bvba,6.0,Appartement,65.0,a,West-Vlaanderen
tr10290,False,128.0,139728039,3.0,0,2288,Solitt Nijlen,26.0,Eengezinswoning,65.0,a,Antwerpen
tr8627,False,100.0,137880511,0.0,0,8800,Immo-Casa,31.0,Gemengd gebruik,297.0,c,West-Vlaanderen
tr19583,True,99.61,111692618,2.0,1,2600,Yahya Ozcelik,17.0,Appartement,45.0,a,Antwerpen
tr3684,False,210.0,143064804,2.0,0,9940,EVERGEM - Verdegem Vastgoed,20.0,Eengezinswoning,92.0,a,Oost-Vlaanderen
tr13922,True,120.0,142564188,3.0,0,8620,Dewaele - Nieuwpoort,25.0,Appartement,91.0,a,West-Vlaanderen
tr17728,False,140.0,125821583,3.0,0,2960,imo Vastgoed Keerbergen,20.0,Woning,721.0,f,Antwerpen
tr15604,False,164.0,141185453,4.0,0,8900,Partners in Vastgoed,22.0,Woning,265.0,c,West-Vlaanderen
tr24677,False,130.0,137625630,3.0,0,2260,Dupont Vastgoed,16.0,Woning,253.0,c,Antwerpen
tr12303,False,208.0,142072480,3.0,0,7387,Logissim,41.0,Eengezinswoning,332.0,d,Henegouwen
tr7802,True,120.09,141248618,3.0,0,8610,Crevits - Sys Vastgoed,19.0,Appartement,86.0,a,West-Vlaanderen
tr17245,False,150.0,138151140,3.0,0,8953,ERA Domus (Ieper),25.0,Woning,54.0,a,West-Vlaanderen
tr9221,False,150.0,138873012,3.0,0,3980,Immo Tessenderlo,29.0,Woning,287.0,c,Limburg
tr4236,False,130.0,141169700,3.0,0,9120,De Woninggalerij,12.0,Woning,884.0,f,Oost-Vlaanderen
tr15840,False,121.0,142157289,3.0,0,7390,Logissim,12.0,Eengezinswoning,321.0,d,Henegouwen
tr22505,True,81.0,136611078,2.0,0,2140,Heylen Vastgoed - Antwerpen 't Zand,11.0,Gelijkvloers app.,335.0,d,Antwerpen
tr25184,False,140.0,134114726,3.0,0,6530,Immo Contact,18.0,Woning,65.0,a,Henegouwen
tr25223,False,136.0,137466563,4.0,0,8791,Dewaele - Waregem,22.0,Woning,527.0,f,West-Vlaanderen
tr25388,True,133.0,131958169,1.0,0,9051,Immo Lierman,19.0,Appartement,148.0,b,Oost-Vlaanderen
tr12021,False,61.0,132359876,1.0,0,3630,Jemar.be,8.0,Woning,591.0,f,Limburg
tr1262,False,217.0,141376800,3.0,0,3582,Immo Plees,14.0,Eengezinswoning,721.0,f,Limburg
tr7269,True,96.0,137909560,2.0,0,2140,Heylen Vastgoed - Antwerpen 't Zand,10.0,Appartement,158.0,b,Antwerpen
tr6535,True,60.0,138185958,1.0,0,7911,Immobilière Dumoulin,9.0,Appartement,320.0,d,Henegouwen
tr19062,False,127.0,142351446,3.0,0,2430,JANSSEN EN JANSSEN Leopoldsburg,19.0,Woning,270.0,c,Antwerpen
tr3645,False,206.0,121849852,4.0,0,9308,Immo De Ras,22.0,Bungalow,325.0,d,Oost-Vlaanderen
tr22899,False,231.0,136520178,3.0,0,3840,DELWAIDE & van PARIJS,30.0,Villa,108.0,b,Limburg
tr17369,False,154.0,142583888,3.0,0,3580,Living Stone Hasselt,24.0,Woning,776.0,f,Limburg
tr22290,False,151.0,141190968,3.0,0,8700,Verjon,22.0,Woning,161.0,b,West-Vlaanderen
tr13108,False,386.0,142497306,3.0,0,3220,Living Stone Aarschot,33.0,Woning,562.0,f,Vlaams-Brabant
tr275,False,171.0,138356821,3.0,0,9100,Axel Lenaerts makelaars Waasland,14.0,Rijwoning,717.0,f,Oost-Vlaanderen
tr24848,True,84.0,99713687,2.0,1,6220,CLUB IMMOBILIER,2.0,Appartement,65.0,a,Henegouwen
tr5918,False,196.0,134109015,3.0,0,9340,Albert Smetlede,17.0,Eengezinswoning,339.0,d,Oost-Vlaanderen
tr12577,False,199.08,133067879,3.0,0,1760,NB-Projects,3.0,Woning,339.0,d,Vlaams-Brabant
tr16532,True,110.0,142484784,2.0,1,9820,Landbergh ,10.0,Appartement,65.0,a,Oost-Vlaanderen
tr7768,False,148.0,136930624,4.0,0,8520,Fundament Vastgoed,19.0,Woning,45.0,a,West-Vlaanderen
tr15257,True,45.0,132827876,1.0,0,2640,Habicom Mortsel,15.0,Appartement,274.0,c,Antwerpen
tr18119,False,163.54,143071587,4.0,0,3500,DELTA Notarissen,30.0,Woning,614.0,f,Limburg
tr11524,False,133.0,138160065,3.0,0,3840,Splendid,5.0,Woning,0.0,a,Limburg
tr8956,False,154.0,137905053,3.0,0,9470,B&V Invest,26.0,Woning,400.0,d,Oost-Vlaanderen
tr5218,True,20.0,139200242,0.0,0,8301,Immo Holiday NV,6.0,Studio,177.0,b,West-Vlaanderen
tr19068,False,255.0,142486923,4.0,0,1080,Sybimmo,16.0,Bel-étage,143.0,c,Hoofdstedelijk Gewest Brussel
tr17732,True,200.0,140818999,4.0,0,2018,Empire Estates,20.0,Appartement,245.0,c,Antwerpen
tr3181,False,569.0,138467878,6.0,0,8770,ERA Lafaut (Tielt),24.0,Eengezinswoning,339.0,d,West-Vlaanderen
tr25188,False,214.0,143020229,4.0,0,9240,Altro Dendermonde,24.0,Woning,245.0,c,Oost-Vlaanderen
tr12050,False,427.0,142821668,6.0,0,3550,Animo Vastgoed,22.0,Woning,274.0,c,Limburg
tr19436,False,210.0,86948931,3.0,1,9820,Dewaele - Gent,9.0,Woning,65.0,a,Oost-Vlaanderen
tr26756,True,100.0,139982028,0.0,0,8980,Minthus,12.0,Appartement,166.0,d,West-Vlaanderen
tr19884,False,175.0,142489122,3.0,0,9620,Dewaele - Oudenaarde,15.0,Woning,339.0,d,Oost-Vlaanderen
tr15516,True,65.0,134103539,1.0,1,3500,Kolmont ,6.0,Serviceflat,65.0,a,Limburg
tr11807,True,102.0,131002825,2.0,0,7100,Agence Ianniello Immo,16.0,Appartement,231.0,c,Henegouwen
tr8328,True,74.0,133931824,1.0,0,9050,Immo-T BVBA ,16.0,Appartement,268.0,c,Oost-Vlaanderen
tr21350,True,106.05,134162308,3.0,1,7000,We Invest Mons,17.0,Appartement,65.0,a,Henegouwen
tr23670,False,156.0,142124842,5.0,0,8370,Immo Francois - Blankenberge,20.0,Rijwoning,588.0,f,West-Vlaanderen
tr24631,False,100.0,134116596,2.0,0,9500,CasaVista Vastgoedkantoor,20.0,Woning,368.0,d,Oost-Vlaanderen
tr5161,True,70.0,107335301,1.0,0,2600,Bagg Immo,8.0,Appartement,175.0,b,Antwerpen
tr13302,True,82.0,142503034,2.0,0,9230,Cornelis en Partners,13.0,Appartement,38.0,a,Oost-Vlaanderen
tr24545,True,98.0,119485704,2.0,0,3001,De Leeuw Vastgoed,14.0,Appartement,132.0,b,Vlaams-Brabant
tr6799,False,200.0,138438753,4.0,0,1700,Unicas,13.0,Villa,65.0,a,Vlaams-Brabant
tr12535,True,98.0,137320988,3.0,0,8400,Immo Ter Streep,16.0,Appartement,152.0,b,West-Vlaanderen
tr841,True,92.0,139537764,2.0,0,2360,Hillewaere Turnhout,15.0,Appartement,139.0,b,Antwerpen
tr2726,False,154.0,136935384,3.0,1,9031,Top Vastgoed,3.0,Woning,65.0,a,Oost-Vlaanderen
tr7474,False,100.0,139612547,0.0,0,3690,Sibomat,4.0,Woning,339.0,d,Limburg
tr10153,True,95.0,137745813,1.0,1,1050,Victoire Promotion,18.0,Appartement,46.0,b,Hoofdstedelijk Gewest Brussel
tr10118,False,131.0,117929487,3.0,0,6940,MCA DURBUY,8.0,Woning,339.0,d,Luxemburg
tr21491,False,136.0,142661375,3.0,0,2100,One Vastgoed - Deurne,13.0,Woning,453.0,e,Antwerpen
tr3899,True,123.0,135903630,2.0,0,9300,Vastgoedadvies De Rick ,17.0,Appartement,146.0,b,Oost-Vlaanderen
tr18787,False,165.0,137482724,3.0,0,9000,Immo Bia,12.0,Woning,337.0,d,Oost-Vlaanderen
tr14342,False,199.08,134278437,3.0,0,1850,NB-Projects,3.0,Woning,339.0,d,Vlaams-Brabant
tr21473,False,128.6,114572675,3.0,0,7780,Dehaut Immobilier,23.0,Gemengd gebruik,480.0,f,Henegouwen
tr7992,False,200.0,142974386,4.0,1,9550,Huysman Bouw,10.0,Woning,0.0,a,Oost-Vlaanderen
